dataset,seed,shot,category,method,pixel_stride,pixel_auroc,pixel_ap,image_auroc,image_ap
mvtec,0,8,leather,B,1,0.988635793202276,0.31567361090113205,1.0,1.0000000000000002
mvtec,0,8,leather,S,1,0.9906905582084623,0.3385441010992428,1.0,1.0000000000000002
mvtec,0,8,leather,C,1,0.9877630147476057,0.21621969457487766,1.0,1.0000000000000002
mvtec,0,8,leather,A1_J,1,0.9895828725702713,0.27082620743309455,1.0,1.0000000000000002
mvtec,0,8,leather,TRI_J,1,0.9905877589823976,0.30869107319452416,1.0,1.0000000000000002
mvtec,0,8,leather,BAL_J,1,0.9906297676288431,0.2901356748448991,1.0,1.0000000000000002
mvtec,0,8,leather,DUP_J,1,0.9893420245852712,0.28919618669301483,1.0,1.0000000000000002
mvtec,0,8,leather,DUP_BAL_J,1,0.9895828725702713,0.27082620743309455,1.0,1.0000000000000002
mvtec,0,8,leather,DUP_EXPECTED_J,1,0.9893420245852712,0.28919618669301483,1.0,1.0000000000000002
mvtec,0,8,leather,A1_L,1,0.989598654465226,0.2838027981823402,1.0,1.0000000000000002
mvtec,0,8,leather,DUP_L,1,0.9893682194431627,0.30059591441883937,1.0,1.0000000000000002
mvtec,0,8,leather,TRI_L,1,0.9905919713557424,0.31180824840818,1.0,1.0000000000000002
mvtec,0,8,leather,BAL_L,1,0.9905215282947918,0.2904120757891808,1.0,1.0000000000000002
